,Country Name,Country Code,year,GDP_USD,GDP_per_capita_USD
13832,Aruba,ABW,2012,2615083799.0,25496.84394
13833,Africa Eastern and Southern,AFE,2012,973043000000.0,1777.30395
13834,Afghanistan,AFG,2012,19907317066.0,638.8458516
13835,Africa Western and Central,AFW,2012,727570000000.0,1965.11575
13836,Angola,AGO,2012,124998000000.0,4978.434435
13837,Albania,ALB,2012,12319830437.0,4247.630047
13838,Andorra,AND,2012,3188652765.0,38684.56653
13839,Arab World,ARB,2012,2778080000000.0,7479.254085
13840,United Arab Emirates,ARE,2012,374591000000.0,40976.49642
13841,Argentina,ARG,2012,545982000000.0,13082.66433
13842,Armenia,ARM,2012,10619320049.0,3681.844691
13843,American Samoa,ASM,2012,640000000.0,11496.5241
13844,Antigua and Barbuda,ATG,2012,1199948148.0,13272.73494
13845,Australia,AUS,2012,1546510000000.0,68027.84171
13846,Austria,AUT,2012,409402000000.0,48564.91734
13847,Azerbaijan,AZE,2012,69683935845.0,7496.294648
13848,Burundi,BDI,2012,2333341375.0,252.3624696
13849,Belgium,BEL,2012,496153000000.0,44670.56068
13850,Benin,BEN,2012,11141358945.0,1145.140105
13851,Burkina Faso,BFA,2012,12561016091.0,758.000427
13852,Bangladesh,BGD,2012,133356000000.0,883.1171296
13853,Bulgaria,BGR,2012,54300857424.0,7432.478766
13854,Bahrain,BHR,2012,30749308511.0,23654.36959
13855,"Bahamas, The",BHS,2012,10720500000.0,29485.86422
13856,Bosnia and Herzegovina,BIH,2012,17221192487.0,4777.06692
13857,Belarus,BLR,2012,65685102555.0,6953.132515
13858,Belize,BLZ,2012,1531348953.0,4530.604801
13859,Bermuda,BMU,2012,6378188000.0,98431.86518
13860,Bolivia,BOL,2012,27084497482.0,2609.880562
13861,Brazil,BRA,2012,2465230000000.0,12370.22325
13862,Barbados,BRB,2012,4610095998.0,16250.01233
13863,Brunei Darussalam,BRN,2012,19047940301.0,47739.55769
13864,Bhutan,BTN,2012,1781281282.0,2538.949519
13865,Botswana,BWA,2012,14380004175.0,7050.573472
13866,Central African Republic,CAF,2012,2510126699.0,565.8012071
13867,Canada,CAN,2012,1828370000000.0,52669.08996
13868,Central Europe and the Baltics,CEB,2012,1353320000000.0,13020.74382
13869,Switzerland,CHE,2012,692110000000.0,86547.67089
13870,Channel Islands,CHI,2012,,
13871,Chile,CHL,2012,267176000000.0,15354.6184
13872,China,CHN,2012,8532230000000.0,6300.615118
13873,Cote d'Ivoire,CIV,2012,36302305578.0,1684.781586
13874,Cameroon,CMR,2012,30155064574.0,1403.522915
13875,"Congo, Dem. Rep.",COD,2012,29306235826.0,424.6003738
13876,"Congo, Rep.",COG,2012,17692911281.0,3922.868842
13877,Colombia,COL,2012,370921000000.0,8050.255372
13878,Comoros,COM,2012,1015843369.0,1403.360252
13879,Cabo Verde,CPV,2012,1741809809.0,3447.4831
13880,Costa Rica,CRI,2012,47231651863.0,10075.00462
13881,Caribbean small states,CSS,2012,72141071446.0,10200.02028
13882,Cuba,CUB,2012,73141000000.0,6497.314764
13883,Curacao,CUW,2012,3024525140.0,19886.67837
13884,Cayman Islands,CYM,2012,4291158968.0,72777.14784
13885,Cyprus,CYP,2012,24978513427.0,28912.15625
13886,Czech Republic,CZE,2012,208858000000.0,19870.80121
13887,Germany,DEU,2012,3527140000000.0,43855.85447
13888,Djibouti,DJI,2012,1353632942.0,1559.240651
13889,Dominica,DMA,2012,485996296.3,6849.455933
13890,Denmark,DNK,2012,327149000000.0,58507.50805
13891,Dominican Republic,DOM,2012,60681537196.0,6110.366576
13892,Algeria,DZA,2012,209059000000.0,5592.220115
13893,East Asia & Pacific (excluding high income),EAP,2012,10759200000000.0,5385.228919
13894,Early-demographic dividend,EAR,2012,10153500000000.0,3390.888136
13895,East Asia & Pacific,EAS,2012,21171200000000.0,9450.125175
13896,Europe & Central Asia (excluding high income),ECA,2012,3914700000000.0,10235.11863
13897,Europe & Central Asia,ECS,2012,22462300000000.0,25132.53092
13898,Ecuador,ECU,2012,87924544000.0,5682.046108
13899,"Egypt, Arab Rep.",EGY,2012,279117000000.0,3229.68563
13900,Euro area,EMU,2012,12638200000000.0,37595.87709
13901,Eritrea,ERI,2012,,
13902,Spain,ESP,2012,1324740000000.0,28322.80925
13903,Estonia,EST,2012,23019150071.0,17403.20533
13904,Ethiopia,ETH,2012,43310721414.0,467.0778718
13905,European Union,EUU,2012,14636200000000.0,33158.89214
13906,Fragile and conflict affected situations,FCS,2012,1775660000000.0,2202.910837
13907,Finland,FIN,2012,258290000000.0,47708.06128
13908,Fiji,FJI,2012,3972012571.0,4591.577015
13909,France,FRA,2012,2683670000000.0,40872.36246
13910,Faroe Islands,FRO,2012,2414380665.0,50464.65867
13911,"Micronesia, Fed. Sts.",FSM,2012,327248700.0,3131.386715
13912,Gabon,GAB,2012,17170465294.0,9813.505747
13913,United Kingdom,GBR,2012,2719160000000.0,42686.80005
13914,Georgia,GEO,2012,16488403076.0,4421.818242
13915,Ghana,GHA,2012,41270954737.0,1587.560932
13916,Gibraltar,GIB,2012,,
13917,Guinea,GIN,2012,7638045254.0,717.0505359
13918,"Gambia, The",GMB,2012,1415006238.0,742.7776286
13919,Guinea-Bissau,GNB,2012,989271229.6,616.375664
13920,Equatorial Guinea,GNQ,2012,22388345810.0,21711.15323
13921,Greece,GRC,2012,242029000000.0,21912.99829
13922,Grenada,GRD,2012,799882259.3,7444.089075
13923,Greenland,GRL,2012,2609667674.0,45936.76595
13924,Guatemala,GTM,2012,49593961142.0,3355.036919
13925,Guam,GUM,2012,5265000000.0,32908.30677
13926,Guyana,GUY,2012,4063089192.0,5378.810878
13927,High income,HIC,2012,49426100000000.0,41524.88924
13928,"Hong Kong SAR, China",HKG,2012,262629000000.0,36730.8767
13929,Honduras,HND,2012,18528601901.0,2144.342363
13930,Heavily indebted poor countries (HIPC),HPC,2012,604867000000.0,916.1952723
13931,Croatia,HRV,2012,57192346923.0,13401.65662
13932,Haiti,HTI,2012,13708926466.0,1337.335946
13933,Hungary,HUN,2012,128857000000.0,12989.18028
13934,IBRD only,IBD,2012,25281700000000.0,5594.613089
13935,IDA & IBRD total,IBT,2012,27074300000000.0,4552.291849
13936,IDA total,IDA,2012,1792470000000.0,1254.827053
13937,IDA blend,IDB,2012,900553000000.0,1882.681302
13938,Indonesia,IDN,2012,917870000000.0,3694.35934
13939,IDA only,IDX,2012,891921000000.0,938.7390353
13940,Isle of Man,IMN,2012,6690725118.0,79148.33225
13941,India,IND,2012,1827640000000.0,1443.882435
13942,Not classified,INX,2012,,
13943,Ireland,IRL,2012,225497000000.0,49026.02307
13944,"Iran, Islamic Rep.",IRN,2012,644036000000.0,8525.768136
13945,Iraq,IRQ,2012,218002000000.0,6836.073995
13946,Iceland,ISL,2012,14751508134.0,45995.54788
13947,Israel,ISR,2012,258417000000.0,32667.60687
13948,Italy,ITA,2012,2086960000000.0,35051.52127
13949,Jamaica,JAM,2012,14807086889.0,5209.859264
13950,Jordan,JOR,2012,31634561690.0,3910.346894
13951,Japan,JPN,2012,6272360000000.0,49145.28043
13952,Kazakhstan,KAZ,2012,207999000000.0,12386.69927
13953,Kenya,KEN,2012,56396706006.0,1271.815383
13954,Kyrgyz Republic,KGZ,2012,6605139933.0,1177.974735
13955,Cambodia,KHM,2012,14054443213.0,950.880346
13956,Kiribati,KIR,2012,189630114.9,1782.924951
13957,St. Kitts and Nevis,KNA,2012,826231629.6,16564.05504
13958,"Korea, Rep.",KOR,2012,1278430000000.0,25466.76052
13959,Kuwait,KWT,2012,174070000000.0,51979.12069
13960,Latin America & Caribbean (excluding high income),LAC,2012,5247980000000.0,9667.271497
13961,Lao PDR,LAO,2012,10192848926.0,1581.62871
13962,Lebanon,LBN,2012,44016799516.0,7948.685449
13963,Liberia,LBR,2012,2791614000.0,675.0101918
13964,Libya,LBY,2012,92538004280.0,14721.86924
13965,St. Lucia,LCA,2012,1605146778.0,9086.387955
13966,Latin America & Caribbean,LCN,2012,6150580000000.0,10198.36203
13967,Least developed countries: UN classification,LDC,2012,837472000000.0,955.3450319
13968,Low income,LIC,2012,437977000000.0,788.1957823
13969,Liechtenstein,LIE,2012,5456009385.0,149010.2249
13970,Sri Lanka,LKA,2012,68434409315.0,3350.521876
13971,Lower middle income,LMC,2012,6329150000000.0,2138.965153
13972,Low & middle income,LMY,2012,25680400000000.0,4375.13355
13973,Lesotho,LSO,2012,2477702253.0,1229.636232
13974,Late-demographic dividend,LTE,2012,17649600000000.0,7984.734577
13975,Lithuania,LTU,2012,42927454291.0,14367.70942
13976,Luxembourg,LUX,2012,59776383527.0,112584.6763
13977,Latvia,LVA,2012,28169902669.0,13847.33794
13978,"Macao SAR, China",MAC,2012,43189526778.0,76572.15179
13979,St. Martin (French part),MAF,2012,,
13980,Morocco,MAR,2012,98266306615.0,2912.658203
13981,Monaco,MCO,2012,5743029680.0,157520.2194
13982,Moldova,MDA,2012,8709138765.0,3045.730612
13983,Madagascar,MDG,2012,11578974888.0,518.1528127
13984,Maldives,MDV,2012,2886170572.0,7265.723399
13985,Middle East & North Africa,MEA,2012,3614570000000.0,8992.171694
13986,Mexico,MEX,2012,1201090000000.0,10241.72783
13987,Marshall Islands,MHL,2012,180436300.0,3181.6247
13988,Middle income,MIC,2012,25244100000000.0,4750.537744
13989,North Macedonia,MKD,2012,9745251126.0,4728.308142
13990,Mali,MLI,2012,12442035328.0,778.6252109
13991,Malta,MLT,2012,9462238211.0,22527.63676
13992,Myanmar,MMR,2012,58318677645.0,1134.302224
13993,Middle East & North Africa (excluding high income),MNA,2012,1757060000000.0,5092.955544
13994,Montenegro,MNE,2012,4087725813.0,6586.721279
13995,Mongolia,MNG,2012,12292770631.0,4351.888461
13996,Northern Mariana Islands,MNP,2012,746000000.0,13736.97197
13997,Mozambique,MOZ,2012,16350813487.0,657.6450363
13998,Mauritania,MRT,2012,6728208836.0,1815.218939
13999,Mauritius,MUS,2012,11668685524.0,9291.227619
14000,Malawi,MWI,2012,6028487929.0,391.5617052
14001,Malaysia,MYS,2012,314443000000.0,10817.43171
14002,North America,NAC,2012,18088700000000.0,51881.17089
14003,Namibia,NAM,2012,13042007432.0,5942.29274
14004,New Caledonia,NCL,2012,9659153061.0,37294.02726
14005,Niger,NER,2012,9426913349.0,529.7444581
14006,Nigeria,NGA,2012,455502000000.0,2723.822191
14007,Nicaragua,NIC,2012,10532006608.0,1760.460308
14008,Netherlands,NLD,2012,838923000000.0,50070.1416
14009,Norway,NOR,2012,509506000000.0,101524.1419
14010,Nepal,NPL,2012,21703106502.0,804.1416073
14011,Nauru,NRU,2012,96927201.48,9562.667866
14012,New Zealand,NZL,2012,176207000000.0,39973.38076
14013,OECD members,OED,2012,48636400000000.0,37217.70866
14014,Oman,OMN,2012,87408842653.0,24988.01259
14015,Other small states,OSS,2012,414202000000.0,15212.73848
14016,Pakistan,PAK,2012,224384000000.0,1198.117637
14017,Panama,PAN,2012,40429734400.0,10722.26148
14018,Peru,PER,2012,192649000000.0,6528.971775
14019,Philippines,PHL,2012,261921000000.0,2694.305109
14020,Palau,PLW,2012,212397800.0,12044.10547
14021,Papua New Guinea,PNG,2012,21295659244.0,2790.676303
14022,Poland,POL,2012,498524000000.0,13097.27085
14023,Pre-demographic dividend,PRE,2012,1328910000000.0,1713.457216
14024,Puerto Rico,PRI,2012,101565000000.0,27944.73389
14025,"Korea, Dem. People's Rep.",PRK,2012,,
14026,Portugal,PRT,2012,216224000000.0,20563.7136
14027,Paraguay,PRY,2012,33296438306.0,5185.141549
14028,West Bank and Gaza,PSE,2012,12208400000.0,3067.438727
14029,Pacific island small states,PSS,2012,8188147239.0,3609.414124
14030,Post-demographic dividend,PST,2012,45793100000000.0,42308.70329
14031,French Polynesia,PYF,2012,,
14032,Qatar,QAT,2012,186834000000.0,85075.98654
14033,Romania,ROU,2012,170636000000.0,8507.104775
14034,Russian Federation,RUS,2012,2208300000000.0,15420.875
14035,Rwanda,RWA,2012,7650671477.0,725.2049521
14036,South Asia,SAS,2012,2300090000000.0,1366.059425
14037,Saudi Arabia,SAU,2012,735975000000.0,25243.602
14038,Sudan,SDN,2012,63195499524.0,1746.031982
14039,Senegal,SEN,2012,17660871726.0,1317.779802
14040,Singapore,SGP,2012,295087000000.0,55546.48854
14041,Solomon Islands,SLB,2012,1191045573.0,2141.914041
14042,Sierra Leone,SLE,2012,3801862611.0,566.3782351
14043,El Salvador,SLV,2012,21386150000.0,3428.409332
14044,San Marino,SMR,2012,1604779648.0,49988.46363
14045,Somalia,SOM,2012,,
14046,Serbia,SRB,2012,43309252921.0,6015.945228
14047,Sub-Saharan Africa (excluding high income),SSA,2012,1699340000000.0,1851.865128
14048,South Sudan,SSD,2012,11931472169.0,1179.739711
14049,Sub-Saharan Africa,SSF,2012,1700400000000.0,1852.840892
14050,Small states,SST,2012,494531000000.0,13523.41851
14051,Sao Tome and Principe,STP,2012,250680845.7,1330.620114
14052,Suriname,SUR,2012,4980000000.0,9200.974786
14053,Slovak Republic,SVK,2012,94253181330.0,17429.82975
14054,Slovenia,SVN,2012,46577793184.0,22641.80512
14055,Sweden,SWE,2012,552484000000.0,58037.82132
14056,Eswatini,SWZ,2012,4886533033.0,4527.565039
14057,Sint Maarten (Dutch part),SXM,2012,985865921.8,28460.33262
14058,Seychelles,SYC,2012,1059496470.0,11998.41987
14059,Syrian Arab Republic,SYR,2012,44117799607.0,2158.525351
14060,Turks and Caicos Islands,TCA,2012,727161000.0,21345.02598
14061,Chad,TCD,2012,12367363678.0,967.3529488
14062,East Asia & Pacific (IDA & IBRD countries),TEA,2012,10745100000000.0,5445.92507
14063,Europe & Central Asia (IDA & IBRD countries),TEC,2012,4641050000000.0,10432.47121
14064,Togo,TGO,2012,3873308389.0,571.8067239
14065,Thailand,THA,2012,397558000000.0,5860.581471
14066,Tajikistan,TJK,2012,7633049792.0,969.2961039
14067,Turkmenistan,TKM,2012,35164210526.0,6675.178055
14068,Latin America & the Caribbean (IDA & IBRD countries),TLA,2012,5942810000000.0,10124.03757
14069,Timor-Leste,TLS,2012,1160389500.0,1024.172508
14070,Middle East & North Africa (IDA & IBRD countries),TMN,2012,1744850000000.0,5116.595184
