,Country Name,Country Code,year,GDP_USD,GDP_per_capita_USD
15428,Aruba,ABW,2018,3202234637.0,30253.71423
15429,Africa Eastern and Southern,AFE,2018,991022000000.0,1541.031661
15430,Afghanistan,AFG,2018,18053228579.0,485.6684187
15431,Africa Western and Central,AFW,2018,741690000000.0,1704.135698
15432,Angola,AGO,2018,77792940077.0,2524.942483
15433,Albania,ALB,2018,15156432310.0,5287.663694
15434,Andorra,AND,2018,3218419897.0,41793.31884
15435,Arab World,ARB,2018,2785880000000.0,6635.381394
15436,United Arab Emirates,ARE,2018,422215000000.0,43839.32449
15437,Argentina,ARG,2018,524820000000.0,11795.15939
15438,Armenia,ARM,2018,12457941907.0,4220.540321
15439,American Samoa,ASM,2018,639000000.0,11521.60978
15440,Antigua and Barbuda,ATG,2018,1605944444.0,16679.59166
15441,Australia,AUS,2018,1428530000000.0,57180.7794
15442,Austria,AUT,2018,455168000000.0,51486.5755
15443,Azerbaijan,AZE,2018,47112941176.0,4739.84171
15444,Burundi,BDI,2018,2660123624.0,238.0343096
15445,Belgium,BEL,2018,543347000000.0,47549.20805
15446,Benin,BEN,2018,14262407011.0,1241.825298
15447,Burkina Faso,BFA,2018,15890065020.0,804.5005378
15448,Bangladesh,BGD,2018,321379000000.0,1991.483267
15449,Bulgaria,BGR,2018,66363422450.0,9446.700772
15450,Bahrain,BHR,2018,37802005319.0,24086.30169
15451,"Bahamas, The",BHS,2018,12755800000.0,33077.39183
15452,Bosnia and Herzegovina,BIH,2018,20177422311.0,6070.35298
15453,Belarus,BLR,2018,60031262269.0,6360.062473
15454,Belize,BLZ,2018,1887465218.0,4927.194224
15455,Bermuda,BMU,2018,7225977000.0,113050.7369
15456,Bolivia,BOL,2018,40287647931.0,3548.59078
15457,Brazil,BRA,2018,1916930000000.0,9151.381732
15458,Barbados,BRB,2018,5097283213.0,17782.87473
15459,Brunei Darussalam,BRN,2018,13567351175.0,31628.47626
